8.370209932327270508e-01
8.987360596656799316e-01
9.159108996391296387e-01
9.073764681816101074e-01
9.216931462287902832e-01
9.266883134841918945e-01
9.267447590827941895e-01
9.327927827835083008e-01
9.141231179237365723e-01
9.320980906486511230e-01
9.323348402976989746e-01
9.359191060066223145e-01
9.438323974609375000e-01
9.440715909004211426e-01
9.476233720779418945e-01
9.404317736625671387e-01
9.425886869430541992e-01
9.536575675010681152e-01
9.436019659042358398e-01
9.554558992385864258e-01
9.578047394752502441e-01
9.534429907798767090e-01
9.407239556312561035e-01
9.518340826034545898e-01
9.391911029815673828e-01
9.513090252876281738e-01
9.568986892700195312e-01
9.524822831153869629e-01
9.500682353973388672e-01
9.453907608985900879e-01
9.568240046501159668e-01
